Step,Latitude,Longitude,VelocityU,VelocityV,DistanceToShore,Beached
106,57.3898,5.95691,-0.18918,0.0882433,104448,No
107,57.3931,5.95168,-0.180563,0.0823444,104543,No
108,57.3961,5.94688,-0.166499,0.0749375,104634,No
109,57.3989,5.94246,-0.152347,0.0675327,104721,No
110,57.4017,5.93807,-0.151505,0.0672811,104809,No
111,57.4045,5.93364,-0.153415,0.0684872,104899,No
112,57.4074,5.92912,-0.155421,0.0697261,104992,No
113,57.4106,5.92425,-0.167285,0.0772743,105092,No
114,57.4141,5.91898,-0.180859,0.085963,105198,No
115,57.4179,5.91343,-0.194126,0.0945089,105310,No
116,57.4214,5.90825,-0.183075,0.0862341,105422,No
117,57.4245,5.90358,-0.167157,0.0746506,105532,No
118,57.4272,5.89938,-0.151202,0.0631038,105638,No
119,57.4291,5.89506,-0.137352,0.0585531,105644,No
120,57.4306,5.89102,-0.123939,0.0554094,105614,No
121,57.432,5.8874,-0.110527,0.0522792,105582,No
122,57.4334,5.88412,-0.0996322,0.0502829,105549,No
123,57.4346,5.88118,-0.0892247,0.0485117,105514,No
124,57.4358,5.87856,-0.0788033,0.0467406,105477,No
125,57.4369,5.87627,-0.0688168,0.0440395,105438,No
126,57.4379,5.8743,-0.0589142,0.0411532,105397,No
127,57.4387,5.87263,-0.0490105,0.0382686,105356,No
128,57.4395,5.87121,-0.0417439,0.0355845,105314,No
129,57.4402,5.87,-0.0350061,0.0329504,105275,No
130,57.4409,5.86903,-0.0282709,0.0303249,105235,No
131,57.4415,5.86841,-0.0170981,0.0315727,105187,No
132,57.4421,5.86816,-0.00503873,0.033591,105131,No
133,57.4427,5.86829,0.00700968,0.0356058,105064,No
134,57.4433,5.86894,0.0238683,0.0387961,104983,No
135,57.4438,5.87013,0.0416776,0.0422134,104888,No
136,57.4444,5.87185,0.0594747,0.0456205,104778,No
137,57.4448,5.87404,0.0745595,0.0465461,104661,No
138,57.4453,5.87668,0.089096,0.0469983,104535,No
139,57.4456,5.87973,0.103622,0.0474795,104397,No
140,57.446,5.88315,0.116647,0.0497322,104246,No
141,57.4463,5.88696,0.129394,0.0523038,104085,No
142,57.4466,5.89107,0.142168,0.0548363,103914,No
143,57.447,5.89489,0.133468,0.057869,103744,No
144,57.4476,5.8983,0.120482,0.0610116,103575,No
145,57.4482,5.90132,0.107509,0.0641581,103408,No
146,57.449,5.90417,0.102041,0.0687386,103237,No
147,57.4499,5.90687,0.0980865,0.0735961,103058,No
148,57.4508,5.90939,0.0941455,0.0784454,102873,No
149,57.4518,5.91154,0.090752,0.0815064,102673,No
150,57.4529,5.9134,0.0874717,0.0842168,102468,No
151,57.4542,5.91504,0.0841966,0.0869342,102273,No
152,57.4555,5.91646,0.0843174,0.0848092,102058,No
153,57.4567,5.91795,0.085121,0.081724,101845,No
154,57.4579,5.91945,0.085929,0.0786474,101640,No
155,57.4592,5.92074,0.080326,0.0800911,101437,No
156,57.4606,5.92185,0.0734515,0.0824385,101238,No
157,57.4621,5.92279,0.0665891,0.0847866,101047,No
158,57.4635,5.9236,0.060542,0.0824853,100867,No
159,57.465,5.92428,0.054655,0.0792585,100698,No
160,57.4665,5.92484,0.0487662,0.0760377,100538,No
161,57.4681,5.92532,0.0468462,0.0808837,100375,No
162,57.4698,5.92575,0.0457323,0.0873227,100200,No
163,57.4716,5.92609,0.0446318,0.0937403,100023,No
164,57.4736,5.92598,0.0276923,0.101333,99858,No
165,57.4758,5.92539,0.00759468,0.109107,99696.7,No
166,57.478,5.92437,-0.0125108,0.116821,99518.7,No
167,57.4801,5.92306,-0.024478,0.116354,99330.9,No
168,57.4822,5.92145,-0.0348178,0.114275,99151.6,No
169,57.4844,5.91956,-0.0451532,0.112214,98981.8,No
170,57.4864,5.91774,-0.0443653,0.104978,98824.3,No
171,57.4883,5.91604,-0.0413322,0.0967013,98680,No
172,57.4899,5.91449,-0.0382776,0.0884228,98548.5,No
173,57.4915,5.91324,-0.0302417,0.0798419,98427.6,No
174,57.4928,5.9123,-0.0212372,0.0712227,98317,No
175,57.4939,5.91166,-0.0122576,0.0626248,98215.9,No
176,57.495,5.91126,-0.00539734,0.0579255,98119.5,No
177,57.4959,5.91108,0.0010185,0.0540143,98026.3,No
178,57.4967,5.91114,0.00740736,0.0501131,97936.7,No
179,57.4973,5.91173,0.0230117,0.0435432,97850.1,No
180,57.4978,5.9129,0.0404405,0.0364424,97766.4,No
181,57.498,5.91462,0.0578384,0.0293494,97688.2,No
182,57.4979,5.91678,0.0697421,0.0135344,97631.9,No
183,57.4974,5.91935,0.0805613,-0.00400308,97600.5,No
184,57.4966,5.92234,0.0913948,-0.0215096,97594.5,No
185,57.4954,5.92577,0.102788,-0.0398471,97615.2,No
186,57.4938,5.92964,0.11433,-0.0583434,97663,No
187,57.4919,5.93389,0.125926,-0.0768305,97728.5,No
188,57.4892,5.93785,0.123849,-0.084294,97730.4,No
189,57.486,5.94146,0.118989,-0.0895471,97694.8,No
190,57.4828,5.94499,0.114064,-0.0947927,97674.7,No
191,57.4796,5.94831,0.103617,-0.100268,97676.4,No
192,57.4763,5.9514,0.0920556,-0.105703,97700.9,No
193,57.473,5.95425,0.0804757,-0.11104,97747.7,No
194,57.4697,5.95688,0.0699302,-0.11409,97812.6,No
195,57.4664,5.95927,0.0595897,-0.116752,97894.8,No
196,57.4632,5.96145,0.0492439,-0.119477,97992.9,No
197,57.4599,5.96356,0.0452507,-0.121146,98098.9,No
198,57.4567,5.9656,0.0425469,-0.122555,98211,No
199,57.4535,5.96759,0.039863,-0.123919,98328.9,No
200,57.4503,5.96945,0.0351632,-0.123079,98452.2,No
201,57.4472,5.97117,0.0301219,-0.121666,98580.4,No
202,57.4442,5.97275,0.0251475,-0.120113,98712.4,No
203,57.4415,5.97411,0.0190682,-0.113209,98842.9,No
204,57.439,5.97525,0.0127711,-0.105201,98970.3,No
205,57.4367,5.97618,0.00648274,-0.0971514,99094.6,No
206,57.4346,5.97696,0.00260883,-0.0908653,99215.2,No
207,57.4326,5.9776,-0.000821181,-0.085021,99332.1,No
208,57.4308,5.97813,-0.00428862,-0.0792578,99445.9,No
209,57.429,5.97867,-0.00420063,-0.0806868,99561.7,No
210,57.4271,5.97926,-0.00341038,-0.0835613,99680.8,No
211,57.4251,5.97989,-0.00263481,-0.086452,99803.4,No
212,57.423,5.98058,-0.00194035,-0.0909059,99931.5,No
213,57.4208,5.98132,-0.00126604,-0.0956607,100066,No
214,57.4185,5.98212,-0.000598305,-0.100405,100205,No
215,57.4161,5.98306,0.00355113,-0.104017,100345,No
216,57.4135,5.98415,0.00838469,-0.107442,100485,No
217,57.4109,5.9854,0.0132034,-0.110913,100623,No
218,57.4082,5.98679,0.0195556,-0.109518,100752,No
219,57.4056,5.98834,0.0261987,-0.107164,100870,No
220,57.403,5.99005,0.0328216,-0.104832,100979,No
221,57.4003,5.9919,0.0388868,-0.103768,101080,No
222,57.3976,5.9939,0.0448401,-0.10301,101174,No
223,57.3949,5.99606,0.0507895,-0.102314,101260,No
224,57.3923,5.99834,0.0563918,-0.100124,101338,No
225,57.3896,6.00075,0.0619213,-0.0976562,101407,No
226,57.3869,6.00329,0.0674458,-0.0952193,101467,No
227,57.3844,6.0059,0.0718013,-0.0902386,101516,No
228,57.3819,6.00858,0.0759362,-0.0847418,101553,No
229,57.3796,6.01132,0.0800837,-0.079242,101578,No
230,57.3773,6.01413,0.0836028,-0.0737024,101593,No
231,57.3752,6.01698,0.0869972,-0.0681468,101597,No
232,57.3731,6.01989,0.0903702,-0.0625786,101589,No
233,57.3711,6.02288,0.0950144,-0.0562349,101568,No
234,57.3693,6.02595,0.0999018,-0.0497476,101534,No
235,57.3676,6.02911,0.104777,-0.043272,101485,No
236,57.3659,6.03239,0.110068,-0.0383566,101425,No
237,57.3643,6.03578,0.11547,-0.0337586,101353,No
238,57.3628,6.03928,0.120901,-0.029169,101270,No
239,57.3614,6.04282,0.124027,-0.0225034,101174,No
240,57.3601,6.04638,0.126667,-0.0154479,101066,No
241,57.359,6.04997,0.129285,-0.008422,100945,No
242,57.358,6.05359,0.132314,0.000713715,100809,No
243,57.3572,6.05722,0.135435,0.0102425,100655,No
244,57.3566,6.06085,0.138565,0.0197383,100486,No
245,57.3563,6.06431,0.135314,0.0307717,100304,No
246,57.3563,6.06757,0.130874,0.0421309,100110,No
247,57.3565,6.0706,0.126513,0.0535081,99906.6,No
248,57.3568,6.07312,0.108384,0.0543467,99721.3,No
249,57.3573,6.07507,0.0874606,0.0531065,99558.7,No
250,57.3579,6.0765,0.0665054,0.0518831,99417.4,No
251,57.3585,6.07769,0.0565337,0.0471494,99292.8,No
252,57.359,6.07871,0.0487562,0.0417142,99184.1,No
253,57.3594,6.07957,0.0409749,0.036281,99090,No
254,57.3599,6.08035,0.0375306,0.0344368,99002,No
255,57.3603,6.08106,0.0349549,0.0333095,98918.1,No
256,57.3607,6.08172,0.0323801,0.0321819,98837.8,No
257,57.3612,6.08234,0.0314022,0.0333967,98756.6,No
258,57.3617,6.08293,0.0307443,0.0350804,98673.3,No
259,57.3623,6.08349,0.0300877,0.0367654,98587.5,No
260,57.363,6.08401,0.0298583,0.0415999,98494.3,No
261,57.3637,6.08448,0.0297142,0.0470682,98393.1,No
262,57.3646,6.08491,0.0295698,0.0525411,98283.8,No
263,57.3656,6.08529,0.0293979,0.057414,98167.4,No
264,57.3667,6.08564,0.0292237,0.062162,98044,No
265,57.3679,6.08595,0.0290534,0.0669047,97913.8,No
266,57.3692,6.08622,0.0287297,0.0708311,97777.9,No
267,57.3706,6.08646,0.0283759,0.0745912,97636.8,No
268,57.372,6.08664,0.0280233,0.0783471,97490.3,No
269,57.3735,6.08674,0.0257329,0.0819867,97340.9,No
270,57.3752,6.08673,0.0230537,0.0856099,97188.6,No
271,57.3769,6.08662,0.0203729,0.0892412,97033.3,No
272,57.3788,6.08639,0.0174351,0.0943271,96873.1,No
273,57.3808,6.08604,0.0144229,0.0997244,96707.8,No
274,57.3829,6.08557,0.0113834,0.105148,96538.2,No
275,57.385,6.08503,0.009015,0.105488,96370.8,No
276,57.3872,6.08443,0.00677809,0.104808,96207.1,No
277,57.3894,6.08376,0.00453478,0.104126,96046.2,No
278,57.3916,6.08297,0.000665682,0.106491,95885.8,No
279,57.394,6.08204,-0.00352699,0.109484,95725.1,No
280,57.3964,6.08097,-0.0077188,0.112498,95564.9,No
281,57.399,6.07972,-0.0132025,0.11544,95406,No
282,57.4017,6.07829,-0.0189994,0.118386,95249.1,No
283,57.4045,6.07669,-0.0248595,0.121355,95094.6,No
284,57.4073,6.07499,-0.0284403,0.121196,94944.6,No
285,57.4101,6.07321,-0.0315771,0.12043,94799.3,No
286,57.4129,6.07137,-0.0347349,0.119689,94658,No
287,57.4158,6.06954,-0.0332959,0.122516,94511.3,No
288,57.4188,6.06775,-0.0309332,0.126029,94357.6,No
289,57.4218,6.066,-0.0285682,0.129515,94197.5,No
290,57.4249,6.06426,-0.0274271,0.13035,94036,No
291,57.4279,6.06255,-0.0264923,0.130661,93873.7,No
292,57.431,6.06086,-0.0255151,0.130978,93710.4,No
293,57.4341,6.05916,-0.0256479,0.131478,93547.6,No
294,57.4372,6.05744,-0.0259838,0.131988,93385.1,No
295,57.4403,6.05571,-0.0262936,0.13247,93222.9,No
296,57.4434,6.0539,-0.0286734,0.133212,93063.1,No
297,57.4467,6.05202,-0.0314171,0.134008,92905.9,No
298,57.4499,6.05006,-0.0341017,0.134806,92750.8,No
299,57.4533,6.04811,-0.0332449,0.137443,92591.2,No
300,57.4567,6.04618,-0.0317145,0.14046,92426.6,No
301,57.4601,6.04426,-0.0302152,0.143489,92257.1,No
302,57.4637,6.04232,-0.0297047,0.146416,92084.1,No
303,57.4673,6.04038,-0.0293648,0.149302,91907.3,No
304,57.4709,6.03842,-0.0289984,0.152165,91726.6,No
305,57.4747,6.0365,-0.0266961,0.155825,91539.4,No
306,57.4785,6.03461,-0.0239687,0.159665,91344.6,No
307,57.4825,6.03274,-0.0211945,0.163526,91143.2,No
308,57.4866,6.0307,-0.0257087,0.169827,90939.4,No
309,57.4909,6.02845,-0.031724,0.176656,90734.7,No
310,57.4955,6.02599,-0.0377841,0.183531,90531.6,No
311,57.5,6.02332,-0.0475648,0.179024,90348.2,No
312,57.5045,6.02045,-0.0581926,0.172084,90188.4,No
313,57.5089,6.01736,-0.0689351,0.164981,90052.8,No
314,57.5132,6.01411,-0.0784887,0.156993,89941.1,No
315,57.5174,6.0107,-0.0877311,0.148865,89853.7,No
316,57.5215,6.00712,-0.0969091,0.140753,89789.1,No
317,57.5257,6.00333,-0.106598,0.139166,89740.5,No
318,57.53,5.99931,-0.116353,0.138856,89706.5,No
319,57.5343,5.99512,-0.126059,0.138516,89687.5,No
320,57.5383,5.99113,-0.122936,0.126827,89682,No
321,57.542,5.9874,-0.117298,0.112915,89689.2,No
322,57.5453,5.98393,-0.111703,0.0990461,89707.6,No
323,57.5482,5.98076,-0.103345,0.0879588,89730.3,No
324,57.5508,5.97791,-0.0944255,0.07742,89756.1,No
325,57.5532,5.97533,-0.0855021,0.0668783,89783,No
326,57.5553,5.97279,-0.0816363,0.0632115,89805,No
327,57.5568,5.9701,-0.0787715,0.0609016,89745.5,No
328,57.5581,5.96749,-0.0758983,0.0585873,89677.2,No
329,57.5593,5.96495,-0.0739638,0.0581982,89609.1,No
330,57.5606,5.96246,-0.0721963,0.0581827,89540.7,No
331,57.5619,5.96005,-0.0704058,0.058155,89472.5,No
332,57.5631,5.95783,-0.0647253,0.0539845,89409.6,No
333,57.5642,5.95583,-0.0582516,0.0489915,89352.6,No
334,57.5652,5.95405,-0.0517613,0.0440036,89300.9,No
335,57.5661,5.9524,-0.0473401,0.0428994,89248.9,No
336,57.567,5.95089,-0.0433409,0.0425759,89196.2,No
337,57.5679,5.9495,-0.0393485,0.0422573,89143,No
338,57.5687,5.94827,-0.0347307,0.0386437,89093.7,No
339,57.5694,5.94721,-0.0299936,0.034373,89049.9,No
340,57.5701,5.94631,-0.0252626,0.0301046,89010.3,No
341,57.5706,5.94558,-0.0201138,0.0287851,88970.4,No
342,57.5712,5.94502,-0.0148888,0.0280575,88929.4,No
343,57.5717,5.94464,-0.00967354,0.0273292,88885.4,No
344,57.5723,5.94454,0.000143859,0.0323796,88827.1,No
345,57.5729,5.94475,0.0108875,0.0385917,88753,No
346,57.5736,5.94525,0.0216375,0.0448117,88663.7,No
347,57.5743,5.94595,0.0284595,0.0481977,88565.3,No
348,57.5751,5.94682,0.0344982,0.0510197,88458.7,No
349,57.5758,5.94785,0.0405423,0.0538467,88344.8,No
350,57.5767,5.94885,0.040088,0.0557044,88228.5,No
351,57.5775,5.94979,0.0383336,0.0573695,88109.8,No
352,57.5784,5.95067,0.0365789,0.0590362,87989.3,No
353,57.5793,5.95149,0.0349059,0.0606225,87866.7,No
354,57.5802,5.95225,0.0332455,0.0621794,87742.3,No
355,57.5812,5.95296,0.0315807,0.0637218,87615.8,No
356,57.5822,5.95365,0.0312744,0.0667666,87484.2,No
357,57.5833,5.95433,0.0312411,0.0701117,87346.6,No
358,57.5845,5.95499,0.031209,0.0734546,87203.6,No
359,57.5857,5.95562,0.0307171,0.075717,87056.8,No
360,57.5869,5.95622,0.0301369,0.0777768,86906.6,No
361,57.5882,5.9568,0.0295606,0.0798515,86752.8,No
362,57.5896,5.95726,0.0267289,0.085177,86591,No
363,57.5911,5.95759,0.0234328,0.091168,86420.7,No
364,57.5927,5.95779,0.0201216,0.0971791,86241.7,No
365,57.5944,5.95789,0.0174309,0.102908,86053.9,No
366,57.5963,5.95788,0.0148781,0.108571,85857.7,No
367,57.5982,5.9577,0.0123392,0.114227,85654.6,No
368,57.6003,5.95693,-0.00618506,0.116333,85457.4,No
369,57.6025,5.95547,-0.0279805,0.117712,85268.6,No
370,57.6048,5.95333,-0.049869,0.119064,85088.1,No
371,57.6072,5.95063,-0.0672832,0.12277,84910.4,No
372,57.6099,5.9474,-0.0837491,0.126999,84734.8,No
373,57.6127,5.9437,-0.10016,0.13129,84559,No
374,57.6157,5.93999,-0.0988596,0.143831,84361.9,No
375,57.6189,5.93636,-0.0939539,0.157998,84139.2,No
376,57.6225,5.93278,-0.0889614,0.172145,83889.1,No
377,57.6263,5.92917,-0.0879668,0.195905,83589.5,No
378,57.6306,5.92549,-0.087648,0.221446,83241.7,No
379,57.6353,5.92173,-0.0871386,0.246815,82855.6,No
380,57.64,5.91803,-0.084143,0.251637,82462,No
381,57.6448,5.91441,-0.0809053,0.252119,82067.5,No
382,57.6496,5.91077,-0.0779209,0.252323,81677.8,No
383,57.6543,5.90638,-0.102719,0.239217,81326.7,No
384,57.6589,5.90111,-0.132928,0.223677,81021.5,No
385,57.6633,5.89502,-0.162991,0.208301,80761.2,No
386,57.6677,5.88844,-0.180852,0.197165,80530.7,No
387,57.672,5.88143,-0.196523,0.187096,80326.6,No
388,57.6762,5.87408,-0.212454,0.177295,80154,No
389,57.6801,5.8671,-0.20374,0.158592,80012.8,No
390,57.6835,5.86066,-0.190091,0.138083,79902,No
391,57.6866,5.85472,-0.176447,0.117578,79819.3,No
392,57.6894,5.84922,-0.164204,0.107237,79748.4,No
393,57.6921,5.84413,-0.152155,0.0988947,79686.4,No
394,57.6945,5.83944,-0.140024,0.0905189,79621.5,No
395,57.6966,5.83511,-0.128081,0.0887209,79534.1,No
396,57.6987,5.83115,-0.11614,0.0882262,79443,No
397,57.7007,5.82757,-0.104158,0.0877168,79348.5,No
398,57.7026,5.82438,-0.0920036,0.0846517,79254,No
399,57.7044,5.82158,-0.0798399,0.0810723,79159.6,No
400,57.7061,5.81914,-0.0676962,0.0774885,79065.5,No
401,57.7077,5.8169,-0.0615767,0.0750068,78972.7,No
402,57.7093,5.81482,-0.056653,0.0727321,78881.2,No
403,57.7108,5.81289,-0.0517205,0.0704413,78790.3,No
404,57.7124,5.81097,-0.0502533,0.0748481,78691.1,No
405,57.7142,5.80904,-0.0494621,0.0806132,78582.3,No
406,57.716,5.80712,-0.0486507,0.0863971,78464.6,No
407,57.7177,5.80528,-0.0461783,0.0865042,78346.1,No
408,57.7195,5.80352,-0.0433879,0.0854852,78228,No
409,57.7212,5.80186,-0.0406113,0.0844799,78110.6,No
410,57.7229,5.8004,-0.0350916,0.0798897,77998,No
411,57.7244,5.79915,-0.0290436,0.0745892,77891.1,No
412,57.7257,5.79811,-0.0230171,0.069297,77788.7,No
413,57.727,5.79727,-0.0167012,0.0666571,77687.1,No
414,57.7282,5.79663,-0.0103423,0.0645337,77585.1,No
415,57.7294,5.79619,-0.00399974,0.0623981,77482.4,No
416,57.7305,5.79585,-0.000672584,0.0613568,77379.5,No
417,57.7316,5.7956,0.00205041,0.0605234,77276.1,No
418,57.7327,5.79543,0.00477075,0.0596756,77172.2,No
419,57.7338,5.79529,0.00623986,0.0610873,77064.8,No
420,57.7349,5.79518,0.00746061,0.0629444,76953.6,No
421,57.736,5.7951,0.00868289,0.0647915,76838,No
422,57.7372,5.7951,0.0119445,0.0686046,76713.9,No
423,57.7385,5.79519,0.0156187,0.0728256,76580.2,No
424,57.7398,5.79536,0.019298,0.0770616,76437.2,No
425,57.7412,5.7956,0.022274,0.0809855,76285.8,No
426,57.7426,5.79591,0.0251104,0.0848542,76125.9,No
427,57.744,5.79628,0.0279488,0.0887338,75958.6,No
428,57.7455,5.79671,0.0301119,0.088989,75789.6,No
429,57.747,5.7972,0.0321322,0.0885157,75619.9,No
430,57.7484,5.79777,0.0341447,0.0880403,75448.5,No
431,57.7498,5.79851,0.0399544,0.0908897,75268.7,No
432,57.7513,5.79943,0.0465234,0.094417,75078.9,No
433,57.7528,5.80052,0.0530914,0.097958,74878.3,No
434,57.7544,5.80173,0.0582362,0.103219,74665.3,No
435,57.7561,5.80307,0.0630911,0.108826,74440,No
436,57.7578,5.80453,0.0679398,0.114438,74202.5,No
437,57.7596,5.80612,0.0735653,0.12011,73951.4,No
438,57.7615,5.80787,0.0793552,0.125803,73687.6,No
439,57.7634,5.8097,0.0851555,0.131506,73412.2,No
440,57.7655,5.81107,0.0712929,0.13503,73140.4,No
441,57.7678,5.81188,0.0533838,0.138128,72874.6,No
442,57.7702,5.81198,0.0352579,0.141251,72618.8,No
443,57.773,5.81024,-0.0237632,0.143426,72397.3,No
444,57.7762,5.80645,-0.0907748,0.145303,72217.6,No
445,57.7798,5.80081,-0.157424,0.146982,72077.5,No
446,57.7836,5.79463,-0.176448,0.148909,71950.2,No
447,57.7875,5.78815,-0.185976,0.150948,71830.8,No
448,57.7915,5.78136,-0.195467,0.153027,71713.6,No
449,57.7948,5.77428,-0.206254,0.158727,71500.6,No
450,57.7983,5.76683,-0.217279,0.165083,71282.9,No
451,57.8019,5.75904,-0.228267,0.171364,71066.8,No
452,57.8053,5.75132,-0.227361,0.160084,70877.2,No
453,57.8086,5.74375,-0.224073,0.145433,70717.7,No
454,57.8117,5.7363,-0.220779,0.130925,70585.4,No
455,57.8148,5.72879,-0.222673,0.130604,70459.3,No
456,57.8181,5.72118,-0.225655,0.133084,70336,No
457,57.8215,5.71343,-0.228692,0.13554,70216.6,No
458,57.825,5.70532,-0.239843,0.138122,70104.8,No
459,57.8287,5.6968,-0.252619,0.140747,70002.9,No
460,57.8325,5.68795,-0.265396,0.143388,69912.4,No
461,57.8363,5.67916,-0.264696,0.137358,69831.6,No
462,57.8398,5.67051,-0.261442,0.129628,69756.2,No
463,57.8432,5.66202,-0.25834,0.121941,69699.8,No
464,57.8465,5.65389,-0.249262,0.111078,69663.7,No
465,57.8495,5.64614,-0.239055,0.0995649,69647.4,No
466,57.8524,5.63877,-0.228934,0.0880404,69647.3,No
