ParticleID,Start Latitude,Start Longitude,End Latitude,End Longitude,Total Distance,Net Displacement,Straightness Index,Average Velocity,Max Velocity,Velocity Std Dev,Min Distance to Shore,Avg Distance to Shore,Shore Distance Std Dev,Final Distance to Shore,Total Time Steps,Direction Change Std Dev,Beached,Beaching Time Step,Beaching Distance,VelocityU at Beaching,VelocityV at Beaching,False Beaching (Too Late),Time in Coastal Zone (steps),Mean Curvature,95% Curvature,Dominant Freq (1/h),Curvature Total Energy,High/Low Freq Ratio
10,52.4736,4.40882,59.3654,5.29772,18.98438589793431,6.948888432691954,0.36603177316618196,0.07558288210072982,0.3002181759754063,0.052100135222043764,0.0,181966.47557312224,95865.11958285452,1010.12,7753,83.30631997688589,True,7753.0,1010.12,0.00570129,-0.000975557,True,264,27.108687678144946,105.41876600806133,0.017281403146762964,89317921950.92863,0.20405856618175897
11,52.5756,4.51779,59.5596,5.18474,18.699589939792986,7.015773535576817,0.3751832825300171,0.07585753515516551,0.2882550171167884,0.05183378148193907,1310.03,175833.1240197109,92929.90805578347,1949.92,7609,82.96938577155787,True,7609.0,1949.92,0.00487291,0.00425615,False,158,27.266141099022835,107.71172939802251,0.002233902759526938,83707784666.10931,0.18917102398616506
12,52.6934,4.51793,59.8432,5.04897,18.445687653983924,7.169493951570089,0.3886813051408041,0.07637455453571268,0.2740568417682726,0.05263908557185799,2001.82,165072.9559468884,84161.7580857127,2001.82,7455,82.3509538376027,True,7455.0,2001.82,0.00605096,0.00155081,False,94,28.25289538055872,105.45864405298067,0.017301502145922746,92421319485.51578,0.20647551727699684
13,52.8569,4.5853,60.1288,5.04384,18.192416061598045,7.2863426039131545,0.4005153894481189,0.07646645414988393,0.2773525772460029,0.052679198899226586,0.0,151953.9072110279,81098.55821897497,270.51,7344,81.44783525166474,True,7344.0,270.51,0.0355219,-0.0157633,True,120,28.505755437232615,107.54307505274659,0.01729067392784207,92921373539.03693,0.16297762496518745
14,53.0245,4.56854,60.4813,5.0467,18.07664309324556,7.472115043653965,0.41335744723786483,0.07505479174675533,0.27924942661534685,0.05350114753090835,0.0,140207.3748393571,80735.72911611246,1782.73,7434,80.28459898391016,True,7434.0,1782.73,0.0049133,0.00208602,True,243,29.095974596273898,113.04145062658513,0.0022864828513786146,95374956285.45099,0.17161819444286916
15,53.1617,4.66219,60.5221,4.83814,17.466511302608865,7.362502737690491,0.42152108169367514,0.07753173829295507,0.28333974959048724,0.05366973493432871,1325.93,139499.59151401868,73696.14614144339,1325.93,6954,80.64001538169316,True,6954.0,1325.93,0.0304491,-0.00582978,False,36,28.947819653222123,115.53414139715912,0.0023005032350826744,83399002244.62791,0.128264696305861
16,53.2675,4.73766,60.6362,4.80691,17.25774474405084,7.369025393666387,0.42699816824018494,0.07731247892924198,0.2911491067357068,0.054147318191146446,0.0,131367.73164264983,69819.67126034449,0.0,6890,79.85370297593052,True,6890.0,0.0,0.0109786,0.0163565,True,63,29.562351031662324,117.16241443918506,0.017268901465679873,89523688976.71568,0.1604347764545376
17,53.3734,4.84688,60.7206,4.85658,17.04317081819931,7.3472064031167665,0.4310938663638315,0.07629203805803428,0.2969356974514853,0.05427230964515813,737.584,118896.75493720996,68657.58362888468,1709.65,6895,78.1755159228679,True,6895.0,1709.65,0.00162953,0.00304995,False,127,29.67954100749269,113.50334996005054,0.03219257540603248,86821944467.84102,0.14536331207469078
18,53.4386,5.04824,60.6595,4.92238,16.611298530525755,7.2219967841034105,0.43476413182460766,0.07455134907694407,0.30114535436728884,0.05384813787231901,0.0,104208.95023485024,69025.14159330631,12.5021,6877,76.65766543450418,True,6877.0,12.5021,0.01036,0.00177833,True,192,29.48748590159504,110.12950162739185,0.0026170398371619654,80890359865.6407,0.14680469452240297
19,53.4785,5.23303,60.6039,5.00659,16.09548935177053,7.128997140804595,0.442918943624438,0.0717957920955885,0.31032836128204594,0.0536311330913312,0.0,91797.03275976735,69343.80671881263,199.449,6919,74.61672410717992,True,6919.0,199.449,0.0230176,-0.0114419,True,391,29.585975684996583,109.48783575194749,0.0023121387283236996,77511794992.34799,0.1452279889966399
20,53.5034,5.42622,59.9922,5.02045,13.948672425778605,6.501474812140701,0.4660998992366683,0.07404172492628154,0.31532018475511525,0.05334448928544799,2142.96,95727.47429160935,65824.63535964052,2142.96,5815,74.07720747480589,True,5815.0,2142.96,-0.00254442,0.00189391,False,193,29.535518500679974,106.40834517582238,0.011004126547455296,77897065353.00742,0.38528298902381236
21,53.5185,5.61923,59.2235,5.17557,12.234138586714451,5.7222250214055705,0.46772602589442364,0.08151500306826212,0.31753028865290944,0.05419884721468065,0.0,106801.47610681914,58261.59982903451,144.445,4633,75.93362394076094,True,4633.0,144.445,0.00935869,0.0172877,True,113,28.254316530256567,103.00329130966125,0.017263703064307294,43568160335.18524,0.3257279899235964
22,53.5583,5.91293,59.1651,5.4069,11.859533308079381,5.629589025932532,0.4746889173199875,0.0806867893940591,0.3201928517409469,0.05518894500307409,0.0,93777.62759607978,59274.45428203628,936.382,4537,74.93205091031301,True,4537.0,936.382,-0.0148256,0.0472062,True,166,29.513283268125985,109.13803585715011,0.0026443367122080215,63490835383.20828,0.6540271869986769
23,53.5684,6.08927,59.1885,5.48248,11.615682505598926,5.652761989868316,0.4866491475764428,0.07837107894986658,0.3184000942603504,0.05616158083139923,0.0,83004.105906934,61685.60578138725,1525.46,4575,73.57969806032003,True,4575.0,1525.46,-0.00559438,0.00771909,True,316,30.447648074789754,115.3508235260966,0.0026223776223776225,65531940637.326195,0.6733117165896967
24,53.6036,6.25722,58.8925,5.59224,10.752557144958521,5.330540461379125,0.49574630383419255,0.052702353744906685,0.3227842464820735,0.0590857376219617,0.0,51024.67926495075,64059.88772113312,136.459,6293,72.6364696437741,True,6293.0,136.459,-0.00242206,0.00287972,True,2498,22.935748709700007,81.73129758020299,0.00015888147442008263,46068747163.23837,0.2576403616170748
25,53.6337,6.45037,58.5159,5.75799,9.22241382265394,4.931051298090504,0.5346812009213758,0.08792614497345307,0.33067836315368443,0.05908379565272816,1870.42,82558.10527940723,64721.94766832186,1870.42,3238,75.26582846327621,True,3238.0,1870.42,-0.00787667,0.00752441,False,56,27.662545694261222,103.41550517589903,0.00216116085211485,16332023123.62497,0.1540614829335585
26,53.6886,6.60998,58.3324,6.1529,8.202470426950036,4.666240517418705,0.5688823335573763,0.08060611203461339,0.34396196572295606,0.06244011745845974,1326.13,70988.4047231063,67213.32519566274,1326.13,3141,72.41276935973697,True,3141.0,1326.13,0.00377243,0.0143403,False,117,29.495814486421686,105.07771323768478,0.005092297899427116,30018123749.56418,0.6771607085337947
27,53.7431,6.84523,58.1161,6.544,7.028294317356637,4.383362694655787,0.6236737530798772,0.08772789534050966,0.34950806370812104,0.06284103727281261,956.887,72427.83028536782,67858.51987534807,1409.91,2473,70.8603023238051,True,2473.0,1409.91,0.00812707,0.000318684,False,227,26.691710678480256,96.54067733918738,0.02021018593371059,13947236101.500597,0.46249130638670255
28,53.7581,7.04676,58.0649,6.71681,6.596338658764425,4.319420475306846,0.6548209088033583,0.08683155462154427,0.35237116898236726,0.06466826917291063,0.0,68405.07656790281,64002.326372075826,753.754,2345,70.22380793388116,True,2345.0,753.754,-0.0204539,0.0285568,True,283,27.444460649181096,99.20971871702147,0.005115089514066496,10579893240.765398,0.28354418716142493
29,53.8029,7.26502,58.077,6.97502,6.389330628092653,4.283927031358024,0.670481350976333,0.0712404516625649,0.3532287392611196,0.06687083178291994,0.0,48834.124141619206,56862.17267435378,2.11433,2768,75.24576374915901,True,2768.0,2.11433,-0.00071995,0.000815423,True,1019,24.794535570055743,88.7407156843118,0.00036114120621162876,11755668113.218287,0.26024102630087115
30,53.8178,7.5001,58.0308,7.13679,5.3341855732551355,4.228636086978875,0.7927425900179903,0.11409321011323985,0.35416921235194904,0.06244956141423211,0.0,74438.81975033104,46624.69923134094,340.761,1443,42.71023077008671,True,1443.0,340.761,-0.00145916,0.0114157,True,134,25.726153058892933,94.84945662684818,0.002077562326869806,4761999296.563182,0.3131116411544612
31,53.8429,7.7184,57.992,7.37038,5.168582420013843,4.1636701034544,0.8055729337568054,0.11679450646247108,0.3482615498414948,0.06018332215197089,1305.26,64374.92792245794,37408.833801226174,1314.38,1366,40.7009709512184,True,1366.0,1314.38,0.0328051,0.0164336,False,38,25.2242334663707,94.84922270349418,0.0021945866861741038,4548312686.701969,0.38434411470672375
32,53.8529,7.91994,58.0547,7.98467,5.998148444113708,4.202298563036662,0.7005992936304525,0.081258893103823,0.32328265941123413,0.06293861017062921,762.994,37068.85461447368,31188.524471309916,762.994,2279,66.31370778439002,True,2279.0,762.994,0.0026317,0.00559737,False,159,27.719195211705568,96.22650675456791,0.02236842105263158,10289508602.735443,0.4905274972501643
33,51.0719,1.83061,54.9008,4.85116,17.325756079515195,4.876904501064172,0.2814829251134555,0.06105719092559227,0.30147441678492387,0.04555738227262528,11485.6,93477.82775114155,38286.34747128692,172046.0,8759,98.80035983524382,False,,,,,False,0,36.606692165117735,134.6979457667361,0.00011415525114155251,155713935047.3242,0.15713182745905638
34,51.0984,2.03202,55.4407,5.03285,18.18717811546705,5.278309386432365,0.29022146002647303,0.06409464536458762,0.30113932823178374,0.04730987278504556,10321.4,121581.05336757992,48520.025527832484,227538.0,8759,97.6987612492306,False,,,,,False,0,35.037850760330414,131.0303391160841,0.00011415525114155251,141286219213.66263,0.14308357975331756
35,51.1407,2.24183,55.8988,5.16744,18.803356778648038,5.585580496430071,0.2970523062548449,0.06626548126039648,0.2882047465604965,0.04810213152511947,10833.5,154055.5591780822,60227.64299864857,275330.0,8759,96.89869228791004,False,,,,,False,0,33.650482685917645,123.96233305292463,0.00011415525114155251,129289275855.37724,0.12821943648810075
36,51.1564,2.43485,56.1911,5.26333,19.219603991644558,5.774816291484951,0.3004648948019672,0.0677307262213407,0.3039531044371812,0.0487509354278555,10282.1,179292.2050456621,69252.34975773387,257411.0,8759,96.54550423896423,False,,,,,False,0,33.00142916994128,123.32540521083938,0.00228310502283105,126644853257.83679,0.135771217714502
37,51.2199,1.70501,54.7079,4.76408,16.906908225978032,4.639402252973976,0.2744086731272001,0.05958439538965413,0.2906308803711161,0.04470220098051483,14905.1,84505.79011415524,36139.55230282859,154072.0,8759,98.98001044692582,False,,,,,False,0,37.06767819825863,133.9227924223702,0.00011415525114155251,164828430449.26083,0.17607116635304607
38,51.2464,1.90645,55.4751,5.00889,18.159443523535675,5.244715210914695,0.2888147538286206,0.0639973570494897,0.2971288192592735,0.04725261912435091,21342.7,121398.04726027398,50910.340774589306,231731.0,8759,97.48817230315393,False,,,,,False,0,35.44432817062276,131.81326129351754,0.00011415525114155251,142990884868.1067,0.14435120576576374
39,51.3097,2.12475,56.0692,5.14223,18.967129634254935,5.635425964414759,0.2971153818781884,0.06684408439685119,0.2951948529649526,0.04823690432341205,29049.8,165459.59760273973,67606.68178530893,274995.0,8759,96.61978003217021,False,,,,,False,0,33.367515518870135,122.19285364345532,0.00011415525114155251,131041549900.29944,0.1391494997429176
40,51.394,2.41868,56.7629,5.30919,20.225405662532097,6.097551579945843,0.3014798161127447,0.07128032047677749,0.3167904162691795,0.05058983261806998,36084.8,225155.7517579909,84829.14894913246,195977.0,8759,95.58124706448875,False,,,,,False,0,31.394411983691455,118.77931426734776,0.00228310502283105,133577185530.05988,0.12881586215105018
41,51.541,2.71265,57.1304,5.52299,21.43213602741375,6.256149236998751,0.2919050732505868,0.07552897642970995,0.3266782715692766,0.05266857573330021,40424.7,251477.62828767125,87784.1099062632,149860.0,8759,94.63412943844115,False,,,,,False,0,28.91654877862216,108.10948664337766,0.023059360730593607,114542423159.32784,0.11821469416825386
42,51.6875,2.97302,57.2619,5.76848,22.205039015836206,6.236067027510205,0.28084017429839964,0.07824649117581206,0.336062654798417,0.05381096434435541,43258.4,251140.5642579909,81655.58779922352,127530.0,8759,93.54900943284528,False,,,,,False,0,27.944660820285552,105.13803758946936,0.020662100456621004,117110981542.4716,0.1387829319862422
43,51.8283,3.1578,57.3402,5.96185,22.741828876601247,6.184152166020824,0.27192853308221016,0.08014009085132716,0.3374718713413608,0.05464351613908346,43722.3,246778.17039954336,74809.33412872179,108390.0,8759,92.11071300765438,False,,,,,False,0,27.836279909987883,107.37503888760335,0.00228310502283105,118736498047.55684,0.11699123538057088
44,51.948,3.35093,57.4081,6.14458,23.131995879532205,6.1332839761827405,0.2651428786397818,0.08151763308564725,0.33230897950876986,0.05518142328858505,43111.5,239700.1117694064,74104.78152179265,90688.5,8759,91.03984012876937,False,,,,,False,0,27.114057655028894,103.87563963403684,0.00228310502283105,115808583531.42758,0.12085018339434904
45,52.088,3.58606,57.5175,6.37077,23.447205910687657,6.101973454063855,0.2602430958002747,0.0826347780644533,0.3185336030311402,0.05512914760213515,39839.7,227261.65922374427,78566.34089505501,67947.4,8759,89.59105430138462,False,,,,,False,0,26.77244751411675,102.24178661392997,0.0005707762557077625,115091212894.50899,0.1444588863534994
46,52.2122,3.7624,57.7933,6.55727,23.419104068328284,6.241792653308822,0.26652568070484595,0.08254348286075,0.31824762932188516,0.05357839795817609,27589.6,211930.91003424657,91023.0766163915,31814.9,8759,87.91581295294935,False,,,,,False,0,26.702152525596343,101.38385148022527,0.0021689497716894978,116821930925.64714,0.13098274405229252
47,52.3822,3.93039,58.9155,5.56739,19.86568912214196,6.735263758012751,0.33904002607720973,0.076958288863707,0.31402804887621105,0.05190596909187426,0.0,205649.80578018446,97276.14148443501,1452.06,7968,84.7068972711472,True,7968.0,1452.06,0.0143673,-0.00888848,True,337,27.41254230933535,104.04642639985126,0.0022587526665830094,96797001883.84393,0.15897496230831518
48,52.4491,4.00598,59.3858,5.13652,19.19682310553494,7.028223643396674,0.3661138931561158,0.0781384207013387,0.3087533777386087,0.052295410092867145,960.547,206629.32573856294,89714.23760391283,960.547,7584,84.30492874256316,True,7584.0,960.547,0.0348365,0.0107047,False,38,27.18452150113681,104.1680100567343,0.002241265655899802,85339072271.10803,0.19493307232076706
49,52.6642,4.11523,59.7839,5.09783,18.92096430507199,7.187185182670614,0.37985300679120265,0.0768877263467238,0.2883430930974418,0.052509925767378944,1863.14,185479.9765196788,85547.39659308,1863.14,7596,83.09090253333342,True,7596.0,1863.14,0.0142823,-0.000688284,False,58,27.875343536145884,107.5315922791753,0.01724364880874029,83608892031.2848,0.19423122425329306
50,52.8528,4.16561,60.024,5.00328,18.586886274909997,7.219958481106382,0.38844367874851826,0.07732686413639682,0.2807153238994979,0.05291182132408203,892.782,175261.76341261287,80283.09702322404,892.782,7420,82.58257486149037,True,7420.0,892.782,0.0229579,0.0142262,False,67,28.29860378278611,109.76760117365568,0.0172483492790729,85495781231.2552,0.15375175525600765
51,53.0153,4.20756,60.3289,5.00653,18.434552403360666,7.357112070704097,0.39909361017970124,0.07703338834843922,0.27318901080570573,0.053124071963043584,0.0,164208.96504185162,79613.86960628838,0.0,7387,81.61571784289262,True,7387.0,0.0,0.000566583,0.00811341,True,100,28.668504255049278,107.62709197811355,0.032214401732539255,87523572104.20801,0.15459563887365102
52,53.1266,4.27471,60.4909,4.84067,18.102206772506037,7.386015516609751,0.40801740966895633,0.07693712641277344,0.2723737189451288,0.053684526896746465,1247.61,156766.31381745593,77596.44776375785,1247.61,7263,81.32329144866996,True,7263.0,1247.61,0.0487143,0.00423042,False,39,29.002367362055622,111.11448727355636,0.0322136563876652,96360633342.46164,0.20482181169934427
53,53.2628,4.34184,60.5924,4.96188,18.00784557911487,7.355779072375677,0.4084763521576817,0.07524599151524415,0.2798728144032571,0.05412587571792099,0.0,144345.83566407283,78535.40316806505,1278.47,7387,80.30036086992487,True,7387.0,1278.47,0.000113916,0.00145788,True,260,29.647040699077333,115.67841354652172,0.0023010286951813752,97476192115.33774,0.16319456654790387
54,53.3835,4.45095,60.7693,4.85829,17.646703478564056,7.397024233811868,0.4191731471431613,0.0751602037892293,0.2883143416550762,0.054865396472245545,235.62,136329.25606291392,74167.32456569989,1777.0,7247,79.66472187676224,True,7247.0,1777.0,0.0031017,0.000851822,False,306,29.728017162919873,108.95249692465376,0.011451434878587196,101712624169.06573,0.195097535564772
55,53.4688,4.59364,60.8176,4.82491,17.309899360184325,7.35243818422841,0.42475337558231285,0.07638120682585572,0.2931878764018049,0.05474376595361468,0.0,128085.95390698685,70178.4034845938,1726.22,6995,78.95826586072207,True,6995.0,1726.22,-0.00344184,0.00285106,True,228,30.178170901263456,113.21498580874564,0.002287021154945683,93130126957.42798,0.15481260086334134
56,53.5639,4.88743,60.7739,4.85442,16.639787343111152,7.210075565491669,0.4333033479827872,0.07528385954913501,0.3035532348238114,0.05410247386891933,13.7823,107807.09245732083,69316.28836430618,1801.27,6822,76.38983641056309,True,6822.0,1801.27,0.0269222,-0.00306742,False,119,29.469864757809173,108.26923749802204,0.002638135717426352,98972845338.85162,0.30664241306954987
57,53.5939,5.13086,60.6378,4.94784,15.992743986403353,7.0462772816857,0.4405921390148104,0.07270788527597431,0.3112654160680238,0.053818670632048204,0.0,93283.99999399116,69447.4011947292,664.446,6789,74.43116449990599,True,6789.0,664.446,-0.012553,0.02226,True,296,30.33517555795187,113.43410625197855,0.011045655375552282,143307413314.9446,0.5928469024708228
58,53.6238,5.55898,59.3728,5.1449,12.357013555682776,5.763893063407747,0.4664470939871254,0.08128031738501358,0.32344423609642514,0.05459863893690106,0.0,103316.03583838942,60158.54651098527,14.8578,4693,75.62851565225333,True,4693.0,14.8578,-0.00814535,0.044036,True,218,28.73074522325683,106.21320018258662,0.03216872603323392,37675362836.5664,0.18193322177096352
59,53.6987,5.87802,59.2655,5.39941,11.83811295527315,5.5873365543969165,0.47197864858250926,0.07975085909651569,0.3238274010410484,0.05647354189233173,0.0,87072.12554560331,62273.552995159334,1748.3,4582,74.32875103603531,True,4582.0,1748.3,-0.00433542,0.00316066,True,359,30.043313335038675,116.36866335587257,0.0026183722452542005,37353255217.7519,0.16296361636702603
60,53.7544,6.05579,59.2732,5.58059,11.417370022055852,5.53922092717018,0.4851573450338932,0.05617676287845306,0.3281827926095456,0.05911434339914158,0.0,55051.382444251314,63920.64937619392,2234.01,6270,71.0705215557297,True,6270.0,2234.01,-0.00215496,0.00110419,True,1810,25.233447526546968,95.00235874534152,0.00015946420028703555,45157334499.99646,0.1559087548432241
61,53.844,6.34977,58.4749,5.82737,8.497984214869753,4.660272156215768,0.5483973655847978,0.0855604193829428,0.33711935992019204,0.06205000607177071,643.825,78460.7996253668,71154.15466145413,1251.3,3066,73.54890441769422,True,3066.0,1251.3,-0.00266176,0.00423339,False,89,28.037068590461544,101.03310387987086,0.03195304858167591,20042911324.170258,0.264058629227242
62,53.8639,6.6101,58.2847,6.3227,7.450580811047223,4.4301322102167555,0.5946022629065444,0.08129217927535255,0.34537735015631815,0.06421214300426348,636.831,69665.81901872793,71173.54597236992,1554.58,2829,72.52463385692703,True,2829.0,1554.58,-0.0121387,0.0151731,False,460,26.777263836876678,96.26713929264174,0.03215547703180212,13635394136.432497,0.248425479039278
63,53.9185,6.97956,58.1284,6.57883,5.5546782342287315,4.228929243070872,0.7613274909447675,0.10091410450641677,0.353583984457724,0.06918868423873825,707.151,86863.61482411766,63548.78723203006,707.151,1699,57.79509904990832,True,1699.0,707.151,0.0100029,-0.00795406,False,195,26.384041331665003,90.59587869108194,0.002352941176470588,6332123614.798295,0.33281517660267523
64,53.9631,7.27345,58.0628,6.79272,5.189016448740662,4.127788926640998,0.7954858049530338,0.12005427709832042,0.35691393865328375,0.06136304737593243,348.164,89843.48507490638,45721.31166040631,348.164,1334,44.91225976841257,True,1334.0,348.164,-0.0209205,0.0333886,False,38,26.57605092062002,98.19473851757621,0.0022471910112359553,5696293995.455387,0.41713869500324857
65,53.978,7.58411,57.9959,7.31275,5.295017915742214,4.027053098681463,0.7605362555448469,0.09187871423484295,0.3582538601187711,0.06967733305122176,0.0,51885.39858949438,43954.25426847499,2081.6,1779,61.39642735923887,True,1779.0,2081.6,0.00803429,0.00292062,True,493,25.666206363126584,86.24243240756998,0.0022471910112359553,6493313380.95274,0.4033939995512754
66,54.0077,7.82768,58.0109,7.75835,5.465225213421664,4.003800305821957,0.7325956661382049,0.08241526636731239,0.3526184012101467,0.06736813466272394,0.0,35500.711274223635,34685.48949717657,1519.47,2047,61.29128448423901,True,2047.0,1519.47,4.57906e-06,0.0262927,True,587,26.054176408613028,97.55675574119655,0.001953125,5261522090.8007965,0.2590677367866169
67,51.4776,1.63789,54.6579,4.71913,16.587533261822948,4.428131437480144,0.26695539159349957,0.05845874022369157,0.28652744117660006,0.044329621094625814,8498.14,79620.0474783105,37365.328117397425,150480.0,8759,99.002151696074,False,,,,,False,0,37.52475004210762,134.5584927741648,0.00011415525114155251,160998706611.3264,0.17167035712115797
68,51.5879,2.01591,56.2694,5.08962,19.080947798844317,5.600369221229972,0.2935058195363425,0.06724865907435316,0.31240570928361727,0.0483162645559293,14554.9,176871.50170091324,79003.94559931794,255785.0,8759,96.29143470259439,False,,,,,False,0,32.78479167516844,121.09308060277499,0.00228310502283105,127874813670.12926,0.12825161536238083
69,51.6351,2.16708,56.8115,5.17974,20.156229239257357,5.989260157615464,0.2971418952683103,0.0710384585895591,0.31529946177245527,0.0503499207736613,23847.4,224738.3174200913,89381.32777404654,196017.0,8759,95.22487659509902,False,,,,,False,0,31.03234842764465,117.09759563500346,0.00228310502283105,130222044795.56514,0.1422321684470735
70,51.7814,2.56173,57.2389,5.51833,21.873461708793826,6.206914677196718,0.28376462582058243,0.07708173174055644,0.33507873770569213,0.053200398881909056,71662.6,264092.6101141552,89358.73901634797,138469.0,8759,94.19817788635115,False,,,,,False,0,27.980114239348044,106.43989305750438,0.020662100456621004,112318496132.66043,0.13857319892266787
71,51.9427,2.80525,57.3444,5.76586,22.61276816001188,6.159835587262048,0.2724051979693057,0.07968679062745773,0.33917251441325547,0.05431670657606286,76942.4,260875.95575342467,79261.97203327992,118926.0,8759,92.4453067149999,False,,,,,False,0,27.852881719607254,107.0563875934354,0.0005707762557077625,117097716959.88763,0.11505165627404947
72,52.0879,3.01515,57.432,5.98253,23.120645823717823,6.112671173423289,0.264381506469544,0.08147890652886164,0.332000419195895,0.05509964767080918,76157.9,254479.99941780823,77301.67285956284,99032.1,8759,91.32087131581383,False,,,,,False,0,27.05211456936299,105.65630705423243,0.00228310502283105,118118914078.37218,0.1311463443887636
73,52.2635,3.17469,57.5593,6.20106,23.463153856341645,6.099542033374309,0.25996258093520186,0.08269301119675629,0.31640843521309603,0.05507866387882824,63914.7,245742.0571347032,82879.61193212713,73109.8,8759,89.74662724242592,False,,,,,False,0,27.08045160616512,105.07397979132107,0.0021689497716894978,116856392276.47041,0.13341048830839436
74,52.4129,3.35943,57.8911,6.45399,23.431103786738372,6.291818245435894,0.2685241934268996,0.0825841191724112,0.31763947203079157,0.05346889807946976,26971.0,228354.839086758,97637.85671019381,26971.0,8759,87.89462298483072,False,,,,,False,0,27.343965825290983,102.20214011184412,0.027968036529680364,139040122480.25516,0.18896936746120832
75,52.5207,3.4854,58.8089,5.65879,20.29664080396595,6.653200983894899,0.3277981340929514,0.07152150774373721,0.3180577087762534,0.05336723066526057,0.0,208549.64523775116,114004.75113685153,0.0,8759,84.07223075926315,False,,,,,False,897,27.390188510382238,102.39458287815202,0.027968036529680364,122476369202.83755,0.24126232628137295
76,52.6896,3.65336,59.5004,5.22691,19.451792597853775,6.990211459069032,0.35936078507439473,0.07552486630836354,0.3020384346420171,0.052384724427144085,290.693,208794.53616790342,94821.92177745896,290.693,7950,84.05855038934025,True,7950.0,290.693,0.0125791,-0.000730015,False,53,27.837673683632598,105.24300123270518,0.0038988806439441584,88630812413.52351,0.175736181246078
